0.0200	-1.00
0.0760	-1.00
0.2480	-1.00
0.8000	-1.00
0.2360	-1.00
0.6400	-1.00
0.0080	-1.00
0.0000	-1.00
0.0080	-1.00
0.1600	-1.00
0.0000	-1.00
0.8600	-1.00
0.0080	-1.00
0.0000	-1.00
0.0200	-1.00
3599.9919	-1.00
3599.9961	-1.00
3599.9961	-1.00
207.5880	-1.00
3599.9961	-1.00
16.4760	-1.00
3599.9961	-1.00
0.5480	-1.00
0.6040	-1.00
13.5000	-1.00
2.2520	-1.00
2971.6079	-1.00
2.4480	-1.00
1.0480	-1.00
10.8440	-1.00
9.0680	-1.00
0.0400	-1.00
1.3600	-1.00
3599.9961	-1.00
0.7400	-1.00
3599.9961	-1.00
1076.3680	-1.00
27.6960	-1.00
3599.9961	-1.00
3599.9961	-1.00
3599.9961	-1.00
1.8200	-1.00
7.0080	-1.00
4.0720	-1.00
3599.9961	-1.00
28.8960	-1.00
0.2680	-1.00
17.5880	-1.00
59.8480	-1.00
0.8240	-1.00
0.9120	-1.00
3599.9961	-1.00
3599.9961	-1.00
0.1600	-1.00
432.6680	-1.00
3599.9961	-1.00
nan	-1.00
3599.8879	-1.00
0.3080	-1.00
0.0040	-1.00
0.0120	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
nan	-1.00
